tbs,snr,bler,itbs,nr,nru
1096,12.5,0,8,8,64
1096,12.5,0,8,16,128
1096,12.5,0,8,32,256
1096,12.5,0,8,64,512
1096,12.5,0,8,128,1024
1096,13,0,8,1,8
1096,13,0,8,2,16
1096,13,0,8,4,32
1096,13,0,8,8,64
1096,13,0,8,16,128
1096,13,0,8,32,256
1096,13,0,8,64,512
1096,13,0,8,128,1024
1096,13.5,0,8,1,8
1096,13.5,0,8,2,16
1096,13.5,0,8,4,32
1096,13.5,0,8,8,64
1096,13.5,0,8,16,128
1096,13.5,0,8,32,256
1096,13.5,0,8,64,512
1096,13.5,0,8,128,1024
1096,14,0,8,1,8
1096,14,0,8,2,16
1096,14,0,8,4,32
1096,14,0,8,8,64
1096,14,0,8,16,128
1096,14,0,8,32,256
1096,14,0,8,64,512
1096,14,0,8,128,1024
1096,14.5,0,8,1,8
1096,14.5,0,8,2,16
1096,14.5,0,8,4,32
1096,14.5,0,8,8,64
1096,14.5,0,8,16,128
1096,14.5,0,8,32,256
1096,14.5,0,8,64,512
1096,14.5,0,8,128,1024
1096,15,0,8,1,8
1096,15,0,8,2,16
1096,15,0,8,4,32
1096,15,0,8,8,64
1096,15,0,8,16,128
1096,15,0,8,32,256
1096,15,0,8,64,512
1096,15,0,8,128,1024
1096,15.5,0,8,1,8
1096,15.5,0,8,2,16
1096,15.5,0,8,4,32
1096,15.5,0,8,8,64
1096,15.5,0,8,16,128
1096,15.5,0,8,32,256
1096,15.5,0,8,64,512
1096,15.5,0,8,128,1024
1096,16,0,8,1,8
1096,16,0,8,2,16
1096,16,0,8,4,32
1096,16,0,8,8,64
1096,16,0,8,16,128
1096,16,0,8,32,256
1096,16,0,8,64,512
1096,16,0,8,128,1024
1096,16.5,0,8,1,8
1096,16.5,0,8,2,16
1096,16.5,0,8,4,32
1096,16.5,0,8,8,64
1096,16.5,0,8,16,128
1096,16.5,0,8,32,256
1096,16.5,0,8,64,512
1096,16.5,0,8,128,1024
1096,17,0,8,1,8
1096,17,0,8,2,16
1096,17,0,8,4,32
1096,17,0,8,8,64
1096,17,0,8,16,128
1096,17,0,8,32,256
1096,17,0,8,64,512
1096,17,0,8,128,1024
1096,17.5,0,8,1,8
1096,17.5,0,8,2,16
1096,17.5,0,8,4,32
1096,17.5,0,8,8,64
1096,17.5,0,8,16,128
1096,17.5,0,8,32,256
1096,17.5,0,8,64,512
1096,17.5,0,8,128,1024
1096,18,0,8,1,8
1096,18,0,8,2,16
1096,18,0,8,4,32
1096,18,0,8,8,64
1096,18,0,8,16,128
1096,18,0,8,32,256
1096,18,0,8,64,512
1096,18,0,8,128,1024
1096,18.5,0,8,1,8
1096,18.5,0,8,2,16
1096,18.5,0,8,4,32
1096,18.5,0,8,8,64
1096,18.5,0,8,16,128
1096,18.5,0,8,32,256
1096,18.5,0,8,64,512
1096,18.5,0,8,128,1024
1096,19,0,8,1,8
1096,19,0,8,2,16
1096,19,0,8,4,32
1096,19,0,8,8,64
1096,19,0,8,16,128
1096,19,0,8,32,256
1096,19,0,8,64,512
1096,19,0,8,128,1024
1096,19.5,0,8,1,8
1096,19.5,0,8,2,16
1096,19.5,0,8,4,32
1096,19.5,0,8,8,64
1096,19.5,0,8,16,128
1096,19.5,0,8,32,256
1096,19.5,0,8,64,512
1096,19.5,0,8,128,1024
1096,20,0,8,1,8
1096,20,0,8,2,16
1096,20,0,8,4,32
1096,20,0,8,8,64
1096,20,0,8,16,128
1096,20,0,8,32,256
1096,20,0,8,64,512
1096,20,0,8,128,1024
1224,-30,1,7,1,10
1224,-30,1,7,2,20
1224,-30,1,7,4,40
1224,-30,1,7,8,80
1224,-30,1,7,16,160
1224,-30,1,7,32,320
1224,-30,1,7,64,640
1224,-30,1,7,128,1280
1224,-29.5,1,7,1,10
1224,-29.5,1,7,2,20
1224,-29.5,1,7,4,40
1224,-29.5,1,7,8,80
1224,-29.5,1,7,16,160
1224,-29.5,1,7,32,320
1224,-29.5,1,7,64,640
1224,-29.5,1,7,128,1280
1224,-29,1,7,1,10
1224,-29,1,7,2,20
1224,-29,1,7,4,40
1224,-29,1,7,8,80
1224,-29,1,7,16,160
1224,-29,1,7,32,320
1224,-29,1,7,64,640
1224,-29,1,7,128,1280
1224,-28.5,1,7,1,10
1224,-28.5,1,7,2,20
1224,-28.5,1,7,4,40
1224,-28.5,1,7,8,80
1224,-28.5,1,7,16,160
1224,-28.5,1,7,32,320
1224,-28.5,1,7,64,640
1224,-28.5,1,7,128,1280
1224,-28,1,7,1,10
1224,-28,1,7,2,20
1224,-28,1,7,4,40
1224,-28,1,7,8,80
1224,-28,1,7,16,160
1224,-28,1,7,32,320
1224,-28,1,7,64,640
1224,-28,1,7,128,1280
1224,-27.5,1,7,1,10
1224,-27.5,1,7,2,20
1224,-27.5,1,7,4,40
1224,-27.5,1,7,8,80
1224,-27.5,1,7,16,160
1224,-27.5,1,7,32,320
1224,-27.5,1,7,64,640
1224,-27.5,1,7,128,1280
1224,-27,1,7,1,10
1224,-27,1,7,2,20
1224,-27,1,7,4,40
1224,-27,1,7,8,80
1224,-27,1,7,16,160
1224,-27,1,7,32,320
1224,-27,1,7,64,640
1224,-27,1,7,128,1280
1224,-26.5,1,7,1,10
1224,-26.5,1,7,2,20
1224,-26.5,1,7,4,40
1224,-26.5,1,7,8,80
1224,-26.5,1,7,16,160
1224,-26.5,1,7,32,320
1224,-26.5,1,7,64,640
1224,-26.5,1,7,128,1280
1224,-26,1,7,1,10
1224,-26,1,7,2,20
1224,-26,1,7,4,40
1224,-26,1,7,8,80
1224,-26,1,7,16,160
1224,-26,1,7,32,320
1224,-26,1,7,64,640
1224,-26,1,7,128,1280
1224,-25.5,1,7,1,10
1224,-25.5,1,7,2,20
1224,-25.5,1,7,4,40
1224,-25.5,1,7,8,80
1224,-25.5,1,7,16,160
1224,-25.5,1,7,32,320
1224,-25.5,1,7,64,640
1224,-25.5,1,7,128,1280
1224,-25,1,7,1,10
1224,-25,1,7,2,20
1224,-25,1,7,4,40
1224,-25,1,7,8,80
1224,-25,1,7,16,160
1224,-25,1,7,32,320
1224,-25,1,7,64,640
1224,-25,1,7,128,1280
1224,-24.5,1,7,1,10
1224,-24.5,1,7,2,20
1224,-24.5,1,7,4,40
1224,-24.5,1,7,8,80
1224,-24.5,1,7,16,160
1224,-24.5,1,7,32,320
1224,-24.5,1,7,64,640
1224,-24.5,1,7,128,1280
1224,-24,1,7,1,10
1224,-24,1,7,2,20
1224,-24,1,7,4,40
1224,-24,1,7,8,80
1224,-24,1,7,16,160
1224,-24,1,7,32,320
1224,-24,1,7,64,640
1224,-24,1,7,128,1280
1224,-23.5,1,7,1,10
1224,-23.5,1,7,2,20
1224,-23.5,1,7,4,40
1224,-23.5,1,7,8,80
1224,-23.5,1,7,16,160
1224,-23.5,1,7,32,320
1224,-23.5,1,7,64,640
1224,-23.5,1,7,128,1280
1224,-23,0.9994812012,7,128,1280
1224,-23,1,7,1,10
1224,-23,1,7,2,20
1224,-23,1,7,4,40
1224,-23,1,7,8,80
1224,-23,1,7,16,160
1224,-23,1,7,32,320
1224,-23,1,7,64,640
1224,-22.5,0.8620300293,7,128,1280
1224,-22.5,1,7,1,10
1224,-22.5,1,7,2,20
1224,-22.5,1,7,4,40
1224,-22.5,1,7,8,80
1224,-22.5,1,7,16,160
1224,-22.5,1,7,32,320
1224,-22.5,1,7,64,640
1224,-22,0.1266479492,7,128,1280
1224,-22,1,7,1,10
1224,-22,1,7,2,20
1224,-22,1,7,4,40
1224,-22,1,7,8,80
1224,-22,1,7,16,160
1224,-22,1,7,32,320
1224,-22,1,7,64,640
1224,-21.5,0.0003051758,7,128,1280
1224,-21.5,1,7,1,10
1224,-21.5,1,7,2,20
1224,-21.5,1,7,4,40
1224,-21.5,1,7,8,80
1224,-21.5,1,7,16,160
1224,-21.5,1,7,32,320
1224,-21.5,1,7,64,640
1224,-21,0,7,128,1280
1224,-21,1,7,1,10
1224,-21,1,7,2,20
1224,-21,1,7,4,40
1224,-21,1,7,8,80
1224,-21,1,7,16,160
1224,-21,1,7,32,320
1224,-21,1,7,64,640
1224,-20.5,0,7,128,1280
1224,-20.5,1,7,1,10
1224,-20.5,1,7,2,20
1224,-20.5,1,7,4,40
1224,-20.5,1,7,8,80
1224,-20.5,1,7,16,160
1224,-20.5,1,7,32,320
1224,-20.5,1,7,64,640
1224,-20,0,7,128,1280
1224,-20,0.9996032715,7,64,640
1224,-20,1,7,1,10
1224,-20,1,7,2,20
1224,-20,1,7,4,40
1224,-20,1,7,8,80
1224,-20,1,7,16,160
1224,-20,1,7,32,320
1224,-19.5,0,7,128,1280
1224,-19.5,0.8690795898,7,64,640
1224,-19.5,1,7,1,10
1224,-19.5,1,7,2,20
1224,-19.5,1,7,4,40
1224,-19.5,1,7,8,80
1224,-19.5,1,7,16,160
1224,-19.5,1,7,32,320
1224,-19,0,7,128,1280
1224,-19,0.1391296387,7,64,640
1224,-19,1,7,1,10
1224,-19,1,7,2,20
1224,-19,1,7,4,40
1224,-19,1,7,8,80
1224,-19,1,7,16,160
1224,-19,1,7,32,320
1224,-18.5,0,7,128,1280
1224,-18.5,0.0005187988,7,64,640
1224,-18.5,1,7,1,10
1224,-18.5,1,7,2,20
1224,-18.5,1,7,4,40
1224,-18.5,1,7,8,80
1224,-18.5,1,7,16,160
1224,-18.5,1,7,32,320
1224,-18,0,7,64,640
1224,-18,0,7,128,1280
1224,-18,1,7,1,10
1224,-18,1,7,2,20
1224,-18,1,7,4,40
1224,-18,1,7,8,80
1224,-18,1,7,16,160
1224,-18,1,7,32,320
1224,-17.5,0,7,64,640
1224,-17.5,0,7,128,1280
1224,-17.5,1,7,1,10
1224,-17.5,1,7,2,20
1224,-17.5,1,7,4,40
1224,-17.5,1,7,8,80
1224,-17.5,1,7,16,160
1224,-17.5,1,7,32,320
1224,-17,0,7,64,640
1224,-17,0,7,128,1280
1224,-17,0.9995422363,7,32,320
1224,-17,1,7,1,10
1224,-17,1,7,2,20
1224,-17,1,7,4,40
1224,-17,1,7,8,80
1224,-17,1,7,16,160
1224,-16.5,0,7,64,640
1224,-16.5,0,7,128,1280
1224,-16.5,0.8785095215,7,32,320
1224,-16.5,1,7,1,10
1224,-16.5,1,7,2,20
1224,-16.5,1,7,4,40
1224,-16.5,1,7,8,80
1224,-16.5,1,7,16,160
1224,-16,0,7,64,640
1224,-16,0,7,128,1280
1224,-16,0.1438293457,7,32,320
1224,-16,1,7,1,10
1224,-16,1,7,2,20
1224,-16,1,7,4,40
1224,-16,1,7,8,80
1224,-16,1,7,16,160
1224,-15.5,0,7,64,640
1224,-15.5,0,7,128,1280
1224,-15.5,0.0005187988,7,32,320
1224,-15.5,1,7,1,10
1224,-15.5,1,7,2,20
1224,-15.5,1,7,4,40
1224,-15.5,1,7,8,80
1224,-15.5,1,7,16,160
1224,-15,0,7,32,320
1224,-15,0,7,64,640
1224,-15,0,7,128,1280
1224,-15,1,7,1,10
1224,-15,1,7,2,20
1224,-15,1,7,4,40
1224,-15,1,7,8,80
1224,-15,1,7,16,160
1224,-14.5,0,7,32,320
1224,-14.5,0,7,64,640
1224,-14.5,0,7,128,1280
1224,-14.5,1,7,1,10
1224,-14.5,1,7,2,20
1224,-14.5,1,7,4,40
1224,-14.5,1,7,8,80
1224,-14.5,1,7,16,160
1224,-14,0,7,32,320
1224,-14,0,7,64,640
1224,-14,0,7,128,1280
1224,-14,0.9996643066,7,16,160
1224,-14,1,7,1,10
1224,-14,1,7,2,20
1224,-14,1,7,4,40
1224,-14,1,7,8,80
1224,-13.5,0,7,32,320
1224,-13.5,0,7,64,640
1224,-13.5,0,7,128,1280
1224,-13.5,0.8861999512,7,16,160
1224,-13.5,1,7,1,10
1224,-13.5,1,7,2,20
1224,-13.5,1,7,4,40
1224,-13.5,1,7,8,80
1224,-13,0,7,32,320
1224,-13,0,7,64,640
1224,-13,0,7,128,1280
1224,-13,0.1593322754,7,16,160
1224,-13,1,7,1,10
1224,-13,1,7,2,20
1224,-13,1,7,4,40
1224,-13,1,7,8,80
1224,-12.5,0,7,32,320
1224,-12.5,0,7,64,640
1224,-12.5,0,7,128,1280
1224,-12.5,0.0006713867,7,16,160
1224,-12.5,1,7,1,10
1224,-12.5,1,7,2,20
1224,-12.5,1,7,4,40
1224,-12.5,1,7,8,80
1224,-12,0,7,16,160
1224,-12,0,7,32,320
1224,-12,0,7,64,640
1224,-12,0,7,128,1280
1224,-12,1,7,1,10
1224,-12,1,7,2,20
1224,-12,1,7,4,40
1224,-12,1,7,8,80
1224,-11.5,0,7,16,160
1224,-11.5,0,7,32,320
1224,-11.5,0,7,64,640
1224,-11.5,0,7,128,1280
1224,-11.5,1,7,1,10
1224,-11.5,1,7,2,20
1224,-11.5,1,7,4,40
1224,-11.5,1,7,8,80
1224,-11,0,7,16,160
1224,-11,0,7,32,320
1224,-11,0,7,64,640
1224,-11,0,7,128,1280
1224,-11,0.9994506836,7,8,80
1224,-11,1,7,1,10
1224,-11,1,7,2,20
1224,-11,1,7,4,40
1224,-10.5,0,7,16,160
1224,-10.5,0,7,32,320
1224,-10.5,0,7,64,640
1224,-10.5,0,7,128,1280
1224,-10.5,0.901763916,7,8,80
1224,-10.5,1,7,1,10
1224,-10.5,1,7,2,20
1224,-10.5,1,7,4,40
1224,-10,0,7,16,160
1224,-10,0,7,32,320
1224,-10,0,7,64,640
1224,-10,0,7,128,1280
1224,-10,0.1703186035,7,8,80
1224,-10,1,7,1,10
1224,-10,1,7,2,20
1224,-10,1,7,4,40
1224,-9.5,0,7,16,160
1224,-9.5,0,7,32,320
1224,-9.5,0,7,64,640
1224,-9.5,0,7,128,1280
1224,-9.5,0.0007629395,7,8,80
1224,-9.5,1,7,1,10
1224,-9.5,1,7,2,20
1224,-9.5,1,7,4,40
1224,-9,0,7,8,80
1224,-9,0,7,16,160
1224,-9,0,7,32,320
1224,-9,0,7,64,640
1224,-9,0,7,128,1280
1224,-9,1,7,1,10
1224,-9,1,7,2,20
1224,-9,1,7,4,40
1224,-8.5,0,7,8,80
1224,-8.5,0,7,16,160
1224,-8.5,0,7,32,320
1224,-8.5,0,7,64,640
1224,-8.5,0,7,128,1280
1224,-8.5,1,7,1,10
1224,-8.5,1,7,2,20
1224,-8.5,1,7,4,40
1224,-8,0,7,8,80
1224,-8,0,7,16,160
1224,-8,0,7,32,320
1224,-8,0,7,64,640
1224,-8,0,7,128,1280
1224,-8,0.9997558594,7,4,40
1224,-8,1,7,1,10
1224,-8,1,7,2,20
1224,-7.5,0,7,8,80
1224,-7.5,0,7,16,160
1224,-7.5,0,7,32,320
1224,-7.5,0,7,64,640
1224,-7.5,0,7,128,1280
1224,-7.5,0.8991699219,7,4,40
1224,-7.5,1,7,1,10
1224,-7.5,1,7,2,20
1224,-7,0,7,8,80
1224,-7,0,7,16,160
1224,-7,0,7,32,320
1224,-7,0,7,64,640
1224,-7,0,7,128,1280
1224,-7,0.1788330078,7,4,40
1224,-7,1,7,1,10
1224,-7,1,7,2,20
1224,-6.5,0,7,8,80
1224,-6.5,0,7,16,160
1224,-6.5,0,7,32,320
1224,-6.5,0,7,64,640
1224,-6.5,0,7,128,1280
1224,-6.5,0.0008239746,7,4,40
1224,-6.5,1,7,1,10
1224,-6.5,1,7,2,20
1224,-6,0,7,4,40
1224,-6,0,7,8,80
1224,-6,0,7,16,160
1224,-6,0,7,32,320
1224,-6,0,7,64,640
1224,-6,0,7,128,1280
1224,-6,1,7,1,10
1224,-6,1,7,2,20
1224,-5.5,0,7,4,40
1224,-5.5,0,7,8,80
1224,-5.5,0,7,16,160
1224,-5.5,0,7,32,320
1224,-5.5,0,7,64,640
1224,-5.5,0,7,128,1280
1224,-5.5,1,7,1,10
1224,-5.5,1,7,2,20
1224,-5,0,7,4,40
1224,-5,0,7,8,80
1224,-5,0,7,16,160
1224,-5,0,7,32,320
1224,-5,0,7,64,640
1224,-5,0,7,128,1280
1224,-5,0.9996643066,7,2,20
1224,-5,1,7,1,10
1224,-4.5,0,7,4,40
1224,-4.5,0,7,8,80
1224,-4.5,0,7,16,160
1224,-4.5,0,7,32,320
1224,-4.5,0,7,64,640
1224,-4.5,0,7,128,1280
1224,-4.5,0.9112243652,7,2,20
1224,-4.5,1,7,1,10
1224,-4,0,7,4,40
1224,-4,0,7,8,80
1224,-4,0,7,16,160
1224,-4,0,7,32,320
1224,-4,0,7,64,640
1224,-4,0,7,128,1280
1224,-4,0.1937866211,7,2,20
1224,-4,1,7,1,10
1224,-3.5,0,7,4,40
1224,-3.5,0,7,8,80
1224,-3.5,0,7,16,160
1224,-3.5,0,7,32,320
1224,-3.5,0,7,64,640
1224,-3.5,0,7,128,1280
1224,-3.5,0.0009155273,7,2,20
1224,-3.5,1,7,1,10
1224,-3,0,7,2,20
1224,-3,0,7,4,40
1224,-3,0,7,8,80
1224,-3,0,7,16,160
1224,-3,0,7,32,320
1224,-3,0,7,64,640
1224,-3,0,7,128,1280
1224,-3,1,7,1,10
1224,-2.5,0,7,2,20
1224,-2.5,0,7,4,40
1224,-2.5,0,7,8,80
1224,-2.5,0,7,16,160
1224,-2.5,0,7,32,320
1224,-2.5,0,7,64,640
1224,-2.5,0,7,128,1280
1224,-2.5,1,7,1,10
1224,-2,0,7,2,20
1224,-2,0,7,4,40
1224,-2,0,7,8,80
1224,-2,0,7,16,160
1224,-2,0,7,32,320
1224,-2,0,7,64,640
1224,-2,0,7,128,1280
1224,-2,1,7,1,10
1224,-1.5,0,7,2,20
1224,-1.5,0,7,4,40
1224,-1.5,0,7,8,80
1224,-1.5,0,7,16,160
1224,-1.5,0,7,32,320
1224,-1.5,0,7,64,640
1224,-1.5,0,7,128,1280
1224,-1.5,1,7,1,10
1224,-1,0,7,2,20
1224,-1,0,7,4,40
1224,-1,0,7,8,80
1224,-1,0,7,16,160
1224,-1,0,7,32,320
1224,-1,0,7,64,640
1224,-1,0,7,128,1280
1224,-1,1,7,1,10
1224,-0.5,0,7,2,20
1224,-0.5,0,7,4,40
1224,-0.5,0,7,8,80
1224,-0.5,0,7,16,160
1224,-0.5,0,7,32,320
1224,-0.5,0,7,64,640
1224,-0.5,0,7,128,1280
1224,-0.5,0.9909973145,7,1,10
1224,0,0,7,2,20
1224,0,0,7,4,40
1224,0,0,7,8,80
1224,0,0,7,16,160
1224,0,0,7,32,320
1224,0,0,7,64,640
1224,0,0,7,128,1280
1224,0,0.6823425293,7,1,10
1224,0.5,0,7,2,20
1224,0.5,0,7,4,40
1224,0.5,0,7,8,80
1224,0.5,0,7,16,160
1224,0.5,0,7,32,320
1224,0.5,0,7,64,640
1224,0.5,0,7,128,1280
1224,0.5,0.0741271973,7,1,10
1224,1,0,7,2,20
1224,1,0,7,4,40
1224,1,0,7,8,80
1224,1,0,7,16,160
1224,1,0,7,32,320
1224,1,0,7,64,640
1224,1,0,7,128,1280
1224,1,0.0007324219,7,1,10
1224,1.5,0,7,2,20
1224,1.5,0,7,4,40
1224,1.5,0,7,8,80
1224,1.5,0,7,16,160
1224,1.5,0,7,32,320
1224,1.5,0,7,64,640
1224,1.5,0,7,128,1280
1224,1.5,3.0517578125E-05,7,1,10
1224,2,0,7,1,10
1224,2,0,7,2,20
1224,2,0,7,4,40
1224,2,0,7,8,80
1224,2,0,7,16,160
1224,2,0,7,32,320
1224,2,0,7,64,640
1224,2,0,7,128,1280
1224,2.5,0,7,1,10
1224,2.5,0,7,2,20
1224,2.5,0,7,4,40
1224,2.5,0,7,8,80
1224,2.5,0,7,16,160
1224,2.5,0,7,32,320
1224,2.5,0,7,64,640
1224,2.5,0,7,128,1280
1224,3,0,7,1,10
1224,3,0,7,2,20
1224,3,0,7,4,40
1224,3,0,7,8,80
1224,3,0,7,16,160
1224,3,0,7,32,320
1224,3,0,7,64,640
1224,3,0,7,128,1280
1224,3.5,0,7,1,10
1224,3.5,0,7,2,20
1224,3.5,0,7,4,40
1224,3.5,0,7,8,80
1224,3.5,0,7,16,160
1224,3.5,0,7,32,320
1224,3.5,0,7,64,640
1224,3.5,0,7,128,1280
1224,4,0,7,1,10
1224,4,0,7,2,20
1224,4,0,7,4,40
1224,4,0,7,8,80
1224,4,0,7,16,160
1224,4,0,7,32,320
1224,4,0,7,64,640
1224,4,0,7,128,1280
1224,4.5,0,7,1,10
1224,4.5,0,7,2,20
1224,4.5,0,7,4,40
1224,4.5,0,7,8,80
1224,4.5,0,7,16,160
1224,4.5,0,7,32,320
1224,4.5,0,7,64,640
1224,4.5,0,7,128,1280
1224,5,0,7,1,10
1224,5,0,7,2,20
1224,5,0,7,4,40
1224,5,0,7,8,80
1224,5,0,7,16,160
1224,5,0,7,32,320
1224,5,0,7,64,640
1224,5,0,7,128,1280
1224,5.5,0,7,1,10
1224,5.5,0,7,2,20
1224,5.5,0,7,4,40
1224,5.5,0,7,8,80
1224,5.5,0,7,16,160
1224,5.5,0,7,32,320
1224,5.5,0,7,64,640
1224,5.5,0,7,128,1280
1224,6,0,7,1,10
1224,6,0,7,2,20
1224,6,0,7,4,40
1224,6,0,7,8,80
1224,6,0,7,16,160
1224,6,0,7,32,320
1224,6,0,7,64,640
1224,6,0,7,128,1280
1224,6.5,0,7,1,10
1224,6.5,0,7,2,20
1224,6.5,0,7,4,40
1224,6.5,0,7,8,80
1224,6.5,0,7,16,160
1224,6.5,0,7,32,320
1224,6.5,0,7,64,640
1224,6.5,0,7,128,1280
1224,7,0,7,1,10
1224,7,0,7,2,20
1224,7,0,7,4,40
1224,7,0,7,8,80
1224,7,0,7,16,160
1224,7,0,7,32,320
1224,7,0,7,64,640
1224,7,0,7,128,1280
1224,7.5,0,7,1,10
1224,7.5,0,7,2,20
1224,7.5,0,7,4,40
1224,7.5,0,7,8,80
1224,7.5,0,7,16,160
1224,7.5,0,7,32,320
1224,7.5,0,7,64,640
1224,7.5,0,7,128,1280
1224,8,0,7,1,10
1224,8,0,7,2,20
1224,8,0,7,4,40
1224,8,0,7,8,80
1224,8,0,7,16,160
1224,8,0,7,32,320
1224,8,0,7,64,640
1224,8,0,7,128,1280
1224,8.5,0,7,1,10
1224,8.5,0,7,2,20
1224,8.5,0,7,4,40
1224,8.5,0,7,8,80
1224,8.5,0,7,16,160
1224,8.5,0,7,32,320
1224,8.5,0,7,64,640
1224,8.5,0,7,128,1280
1224,9,0,7,1,10
1224,9,0,7,2,20
1224,9,0,7,4,40
1224,9,0,7,8,80
1224,9,0,7,16,160
1224,9,0,7,32,320
1224,9,0,7,64,640
1224,9,0,7,128,1280
1224,9.5,0,7,1,10
1224,9.5,0,7,2,20
1224,9.5,0,7,4,40
1224,9.5,0,7,8,80
1224,9.5,0,7,16,160
1224,9.5,0,7,32,320
1224,9.5,0,7,64,640
1224,9.5,0,7,128,1280
1224,10,0,7,1,10
1224,10,0,7,2,20
1224,10,0,7,4,40
1224,10,0,7,8,80
1224,10,0,7,16,160
1224,10,0,7,32,320
1224,10,0,7,64,640
1224,10,0,7,128,1280
1224,10.5,0,7,1,10
1224,10.5,0,7,2,20
1224,10.5,0,7,4,40
1224,10.5,0,7,8,80
1224,10.5,0,7,16,160
1224,10.5,0,7,32,320
1224,10.5,0,7,64,640
1224,10.5,0,7,128,1280
1224,11,0,7,1,10
1224,11,0,7,2,20
1224,11,0,7,4,40
1224,11,0,7,8,80
1224,11,0,7,16,160
1224,11,0,7,32,320
1224,11,0,7,64,640
1224,11,0,7,128,1280
1224,11.5,0,7,1,10
1224,11.5,0,7,2,20
1224,11.5,0,7,4,40
1224,11.5,0,7,8,80
1224,11.5,0,7,16,160
1224,11.5,0,7,32,320
1224,11.5,0,7,64,640
1224,11.5,0,7,128,1280
1224,12,0,7,1,10
1224,12,0,7,2,20
1224,12,0,7,4,40
1224,12,0,7,8,80
1224,12,0,7,16,160
1224,12,0,7,32,320
1224,12,0,7,64,640
1224,12,0,7,128,1280
1224,12.5,0,7,1,10
1224,12.5,0,7,2,20
1224,12.5,0,7,4,40
1224,12.5,0,7,8,80
1224,12.5,0,7,16,160
1224,12.5,0,7,32,320
1224,12.5,0,7,64,640
1224,12.5,0,7,128,1280
1224,13,0,7,1,10
1224,13,0,7,2,20
1224,13,0,7,4,40
1224,13,0,7,8,80
1224,13,0,7,16,160
1224,13,0,7,32,320
1224,13,0,7,64,640
1224,13,0,7,128,1280
1224,13.5,0,7,1,10
1224,13.5,0,7,2,20
1224,13.5,0,7,4,40
1224,13.5,0,7,8,80
1224,13.5,0,7,16,160
1224,13.5,0,7,32,320
1224,13.5,0,7,64,640
1224,13.5,0,7,128,1280
1224,14,0,7,1,10
1224,14,0,7,2,20
1224,14,0,7,4,40
1224,14,0,7,8,80
1224,14,0,7,16,160
1224,14,0,7,32,320
1224,14,0,7,64,640
1224,14,0,7,128,1280
1224,14.5,0,7,1,10
1224,14.5,0,7,2,20
1224,14.5,0,7,4,40
1224,14.5,0,7,8,80
1224,14.5,0,7,16,160
1224,14.5,0,7,32,320
1224,14.5,0,7,64,640
1224,14.5,0,7,128,1280
1224,15,0,7,1,10
1224,15,0,7,2,20
1224,15,0,7,4,40
1224,15,0,7,8,80
1224,15,0,7,16,160
1224,15,0,7,32,320
1224,15,0,7,64,640
1224,15,0,7,128,1280
1224,15.5,0,7,1,10
1224,15.5,0,7,2,20
1224,15.5,0,7,4,40
1224,15.5,0,7,8,80
1224,15.5,0,7,16,160
1224,15.5,0,7,32,320
1224,15.5,0,7,64,640
1224,15.5,0,7,128,1280
1224,16,0,7,1,10
1224,16,0,7,2,20
1224,16,0,7,4,40
1224,16,0,7,8,80
1224,16,0,7,16,160
1224,16,0,7,32,320
1224,16,0,7,64,640
1224,16,0,7,128,1280
1224,16.5,0,7,1,10
1224,16.5,0,7,2,20
1224,16.5,0,7,4,40
1224,16.5,0,7,8,80
1224,16.5,0,7,16,160
1224,16.5,0,7,32,320
1224,16.5,0,7,64,640
1224,16.5,0,7,128,1280
1224,17,0,7,1,10
1224,17,0,7,2,20
1224,17,0,7,4,40
1224,17,0,7,8,80
1224,17,0,7,16,160
1224,17,0,7,32,320
1224,17,0,7,64,640
1224,17,0,7,128,1280
1224,17.5,0,7,1,10
1224,17.5,0,7,2,20
1224,17.5,0,7,4,40
1224,17.5,0,7,8,80
1224,17.5,0,7,16,160
1224,17.5,0,7,32,320
1224,17.5,0,7,64,640
1224,17.5,0,7,128,1280
1224,18,0,7,1,10
1224,18,0,7,2,20
1224,18,0,7,4,40
1224,18,0,7,8,80
1224,18,0,7,16,160
1224,18,0,7,32,320
1224,18,0,7,64,640
1224,18,0,7,128,1280
1224,18.5,0,7,1,10
1224,18.5,0,7,2,20
1224,18.5,0,7,4,40
1224,18.5,0,7,8,80
1224,18.5,0,7,16,160
1224,18.5,0,7,32,320
1224,18.5,0,7,64,640
1224,18.5,0,7,128,1280
1224,19,0,7,1,10
1224,19,0,7,2,20
1224,19,0,7,4,40
1224,19,0,7,8,80
1224,19,0,7,16,160
1224,19,0,7,32,320
1224,19,0,7,64,640
1224,19,0,7,128,1280
1224,19.5,0,7,1,10
1224,19.5,0,7,2,20
1224,19.5,0,7,4,40
1224,19.5,0,7,8,80
1224,19.5,0,7,16,160
1224,19.5,0,7,32,320
1224,19.5,0,7,64,640
1224,19.5,0,7,128,1280
1224,20,0,7,1,10
1224,20,0,7,2,20
1224,20,0,7,4,40
1224,20,0,7,8,80
1224,20,0,7,16,160
1224,20,0,7,32,320
1224,20,0,7,64,640
1224,20,0,7,128,1280
1256,-30,1,9,1,8
1256,-30,1,9,2,16
1256,-30,1,9,4,32
1256,-30,1,9,8,64
1256,-30,1,9,16,128
1256,-30,1,9,32,256
1256,-30,1,9,64,512
1256,-30,1,9,128,1024
1256,-29.5,1,9,1,8
1256,-29.5,1,9,2,16
1256,-29.5,1,9,4,32
